,ask,bid,change,contractSize,contractSymbol,currency,expiration,impliedVolatility,inTheMoney,lastPrice,lastTradeDate,openInterest,percentChange,strike,type,volume,dte,human_time
0,129.05,128.05,18.450005,REGULAR,NFLX180713C00280000,USD,1531440000,1e-05,True,127.05,1530904393,1,16.988955,280.0,call,5,3,2018-07-12 17:00:00
1,119.0,118.15,0.0,REGULAR,NFLX180713C00290000,USD,1531440000,1e-05,True,117.08,1530935721,0,0.0,290.0,call,38,3,2018-07-12 17:00:00
2,119.7,118.8,9.019997,REGULAR,NFLX180713C00300000,USD,1531440000,1.308597207031249,True,117.1,1531165303,64,8.345667,300.0,call,3,3,2018-07-12 17:00:00
3,114.45,113.75,9.620003,REGULAR,NFLX180713C00305000,USD,1531440000,1.130863720703125,True,111.8,1531164877,4,9.414761,305.0,call,4,3,2018-07-12 17:00:00
4,109.45,108.8,9.199997,REGULAR,NFLX180713C00310000,USD,1531440000,1.103520107421875,True,106.5,1531164435,10,9.45529,310.0,call,5,3,2018-07-12 17:00:00
5,101.9,101.3,12.200005,REGULAR,NFLX180713C00317500,USD,1531440000,1.001958115234375,True,99.55,1531163613,5,13.966806,317.5,call,2,3,2018-07-12 17:00:00
6,89.1,88.1,0.0,REGULAR,NFLX180713C00320000,USD,1531440000,1e-05,True,78.25,1530818198,210,0.0,320.0,call,1,3,2018-07-12 17:00:00
7,96.85,96.35,9.75,REGULAR,NFLX180713C00322500,USD,1531440000,0.9511723632812491,True,94.45,1531162761,29,11.511216,322.5,call,12,3,2018-07-12 17:00:00
8,94.35,93.85,11.450005,REGULAR,NFLX180713C00325000,USD,1531440000,0.926758544921874,True,91.9,1531162317,218,14.23245,325.0,call,17,3,2018-07-12 17:00:00
9,66.7,64.75,0.0,REGULAR,NFLX180713C00327500,USD,1531440000,1e-05,True,63.56,1528986860,2,0.0,327.5,call,1,3,2018-07-12 17:00:00
10,89.45,88.95,11.75,REGULAR,NFLX180713C00330000,USD,1531440000,0.94726615234375,True,88.95,1531166218,239,15.220208,330.0,call,11,3,2018-07-12 17:00:00
11,76.55,75.55,2.4199982,REGULAR,NFLX180713C00332500,USD,1531440000,1e-05,True,72.42,1530886626,5,3.4571402,332.5,call,1,3,2018-07-12 17:00:00
12,74.05,73.1,16.699997,REGULAR,NFLX180713C00335000,USD,1531440000,1e-05,True,72.17,1530904864,214,30.106358,335.0,call,2,3,2018-07-12 17:00:00
13,63.9,62.0,0.0,REGULAR,NFLX180713C00337500,USD,1531440000,1e-05,True,49.28,1529943533,51,0.0,337.5,call,51,3,2018-07-12 17:00:00
14,79.55,78.85,10.489998,REGULAR,NFLX180713C00340000,USD,1531440000,0.842775009765625,True,77.9,1531165505,173,15.561485,340.0,call,7,3,2018-07-12 17:00:00
