,ask,bid,change,contractSize,contractSymbol,currency,expiration,impliedVolatility,inTheMoney,lastPrice,lastTradeDate,openInterest,percentChange,strike,type,volume,dte,human_time
0,5.05,4.9,0.0,REGULAR,EEM180727C00040000,USD,1532649600,0.648441015625,True,4.35,1532439050,6,0.0,40.0,call,5,1,2018-07-26 17:00:00
1,3.55,3.45,0.0,REGULAR,EEM180727C00040500,USD,1532649600,1e-05,True,3.5,1532145353,0,0.0,40.5,call,15,1,2018-07-26 17:00:00
2,4.1,2.29,1.29,REGULAR,EEM180727C00041000,USD,1532649600,0.67187828125,True,3.59,1532533310,54,56.086956,41.0,call,54,1,2018-07-26 17:00:00
3,2.85,2.02,0.0,REGULAR,EEM180727C00041500,USD,1532649600,1e-05,True,2.52,1531540200,1,0.0,41.5,call,1,1,2018-07-26 17:00:00
4,3.05,2.9,1.2300001,REGULAR,EEM180727C00042000,USD,1532649600,0.414068359375,True,2.9,1532543286,118,73.6527,42.0,call,26,1,2018-07-26 17:00:00
5,2.49,2.4,0.41999996,REGULAR,EEM180727C00042500,USD,1532649600,1e-05,True,2.34,1532541995,513,21.874998,42.5,call,18,1,2018-07-26 17:00:00
6,2.01,1.9100000000000001,0.5799999,REGULAR,EEM180727C00043000,USD,1532649600,1e-05,True,2.06,1532548330,609,39.189182,43.0,call,27,1,2018-07-26 17:00:00
7,1.51,1.42,0.49,REGULAR,EEM180727C00043500,USD,1532649600,1e-05,True,1.57,1532548503,1445,45.37037,43.5,call,86,1,2018-07-26 17:00:00
8,1.04,0.93,0.51,REGULAR,EEM180727C00044000,USD,1532649600,0.148446015625,True,0.98,1532549382,25887,108.510635,44.0,call,404,1,2018-07-26 17:00:00
9,0.6000000000000001,0.51,0.38,REGULAR,EEM180727C00044500,USD,1532649600,0.15430533203125002,True,0.58,1532549278,13531,190.0,44.5,call,1293,1,2018-07-26 17:00:00
10,0.24,0.2,0.18,REGULAR,EEM180727C00045000,USD,1532649600,0.13770393554687502,True,0.25,1532549195,9494,257.14288,45.0,call,4791,1,2018-07-26 17:00:00
11,0.09,0.06,0.080000006,REGULAR,EEM180727C00045500,USD,1532649600,0.15821154296875,False,0.09,1532549276,2476,800.0001,45.5,call,8124,1,2018-07-26 17:00:00
12,0.05,0.0,0.0,REGULAR,EEM180727C00046000,USD,1532649600,0.201179863281249,False,0.01,1532548101,130,0.0,46.0,call,97,1,2018-07-26 17:00:00
13,0.07,0.0,0.0,REGULAR,EEM180727C00046500,USD,1532649600,0.296882031249999,False,0.02,1532099051,359,0.0,46.5,call,1,1,2018-07-26 17:00:00
14,0.02,0.0,0.02,REGULAR,EEM180727C00047000,USD,1532649600,0.273444765625,False,0.02,1531158671,122,100.0,47.0,call,3,1,2018-07-26 17:00:00
15,0.02,0.0,0.03,REGULAR,EEM180727C00047500,USD,1532649600,0.328131718749999,False,0.03,1531143863,12,100.0,47.5,call,0,1,2018-07-26 17:00:00
16,0.02,0.0,0.01,REGULAR,EEM180727C00048000,USD,1532649600,0.382818671874999,False,0.01,1531240732,255,100.0,48.0,call,0,1,2018-07-26 17:00:00
17,0.02,0.0,0.04,REGULAR,EEM180727C00048500,USD,1532649600,0.42969320312500003,False,0.04,1529503784,0,100.0,48.5,call,0,1,2018-07-26 17:00:00
18,0.02,0.0,0.02,REGULAR,EEM180727C00049000,USD,1532649600,0.476567734375,False,0.02,1529328601,1,100.0,49.0,call,0,1,2018-07-26 17:00:00
19,0.02,0.0,0.06,REGULAR,EEM180727C00049500,USD,1532649600,0.523442265625,False,0.06,1529352173,5,100.0,49.5,call,0,1,2018-07-26 17:00:00
20,0.07,0.0,0.0,REGULAR,EEM180727C00050000,USD,1532649600,0.6250037500000001,False,0.01,1532145354,4,0.0,50.0,call,4,1,2018-07-26 17:00:00
21,0.02,0.0,0.01,REGULAR,EEM180727C00050500,USD,1532649600,0.5625043750000001,False,0.01,0,0,100.0,50.5,call,0,1,2018-07-26 17:00:00
22,0.02,0.0,0.01,REGULAR,EEM180727P00035000,USD,1532649600,1.140629296875,False,0.01,1531159007,11,100.0,35.0,put,2,1,2018-07-26 17:00:00
23,0.07,0.0,-0.01,REGULAR,EEM180727P00038000,USD,1532649600,0.9609378906249991,False,0.01,1532099208,16,-50.0,38.0,put,1,1,2018-07-26 17:00:00
24,0.02,0.03,0.05,REGULAR,EEM180727P00038500,USD,1532649600,0.851563984375,False,0.05,1530902736,29,100.0,38.5,put,25,1,2018-07-26 17:00:00
25,0.06,0.04,0.0,REGULAR,EEM180727P00039000,USD,1532649600,0.890626093749999,False,0.01,1532362063,39,0.0,39.0,put,15,1,2018-07-26 17:00:00
26,0.02,0.01,0.01,REGULAR,EEM180727P00040000,USD,1532649600,0.6250037500000001,False,0.02,1532095892,33,100.0,40.0,put,35,1,2018-07-26 17:00:00
27,0.07,0.02,-0.01,REGULAR,EEM180727P00040500,USD,1532649600,0.679690703125,False,0.01,1532532796,13,-50.0,40.5,put,3,1,2018-07-26 17:00:00
28,0.02,0.0,0.0,REGULAR,EEM180727P00041000,USD,1532649600,0.5312546875,False,0.01,1532462325,1877,0.0,41.0,put,5,1,2018-07-26 17:00:00
29,0.02,0.0,0.0,REGULAR,EEM180727P00041500,USD,1532649600,0.4687553125,False,0.01,1532541995,2531,0.0,41.5,put,5,1,2018-07-26 17:00:00
30,0.04,0.0,0.0,REGULAR,EEM180727P00042000,USD,1532649600,0.4687553125,False,0.01,1532543684,24509,0.0,42.0,put,102,1,2018-07-26 17:00:00
31,0.02,0.01,-0.02,REGULAR,EEM180727P00042500,USD,1532649600,0.351568984374999,False,0.01,1532539879,11445,-66.66667,42.5,put,6,1,2018-07-26 17:00:00
32,0.04,0.0,-0.030000001000000002,REGULAR,EEM180727P00043000,USD,1532649600,0.3398503515625,False,0.02,1532543648,28097,-60.000004,43.0,put,2702,1,2018-07-26 17:00:00
33,0.03,0.0,-0.06,REGULAR,EEM180727P00043500,USD,1532649600,0.25391371093750004,False,0.02,1532546735,14241,-75.0,43.5,put,1989,1,2018-07-26 17:00:00
34,0.09,0.01,-0.14,REGULAR,EEM180727P00044000,USD,1532649600,0.25977302734375,False,0.05,1532549240,4586,-73.68421,44.0,put,3211,1,2018-07-26 17:00:00
35,0.11,0.07,-0.31,REGULAR,EEM180727P00044500,USD,1532649600,0.18750812500000003,False,0.13,1532545554,340,-70.454544,44.5,put,2442,1,2018-07-26 17:00:00
36,0.29,0.23,-0.5399999600000001,REGULAR,EEM180727P00045000,USD,1532649600,0.18750812500000003,False,0.23,1532549262,76,-70.12987,45.0,put,254,1,2018-07-26 17:00:00
37,0.63,0.56,-0.49999994000000003,REGULAR,EEM180727P00045500,USD,1532649600,0.210945390624999,True,0.56,1532549601,167,-47.169807,45.5,put,57,1,2018-07-26 17:00:00
38,1.1400000000000001,0.96,-1.46,REGULAR,EEM180727P00046000,USD,1532649600,0.314459980468749,True,0.96,1532548893,55,-60.330574,46.0,put,1,1,2018-07-26 17:00:00
39,2.56,2.44,-0.56999993,REGULAR,EEM180727P00046500,USD,1532649600,1.004887788085937,True,2.5300000000000002,1532115144,5,-18.387096,46.5,put,15,1,2018-07-26 17:00:00
40,4.45,1.5,3.2800000000000002,REGULAR,EEM180727P00047500,USD,1532649600,0.84179845703125,True,3.2800000000000002,1529328703,0,100.0,47.5,put,0,1,2018-07-26 17:00:00
41,4.75,4.0,5.23,REGULAR,EEM180727P00048000,USD,1532649600,1.563478745117187,True,5.23,1530804159,7,100.0,48.0,put,6,1,2018-07-26 17:00:00
42,5.15,4.25,4.25,REGULAR,EEM180727P00048500,USD,1532649600,1.54297103515625,True,4.25,1529338694,14,100.0,48.5,put,0,1,2018-07-26 17:00:00
43,5.7,4.15,4.55,REGULAR,EEM180727P00049000,USD,1532649600,1.439455927734375,True,4.55,1529351385,1,100.0,49.0,put,0,1,2018-07-26 17:00:00
44,6.7,4.95,4.05,REGULAR,EEM180727P00050000,USD,1532649600,1.5292992285156242,True,4.05,0,0,100.0,50.0,put,0,1,2018-07-26 17:00:00
45,7.2,4.5,5.75,REGULAR,EEM180727P00050500,USD,1532649600,1.19141029296875,True,5.75,0,0,100.0,50.5,put,0,1,2018-07-26 17:00:00
46,7.7,6.15,6.75,REGULAR,EEM180727P00051000,USD,1532649600,1.763673056640625,True,6.75,1529329690,0,100.0,51.0,put,0,1,2018-07-26 17:00:00
47,7.5,2.8,5.6,REGULAR,EEM180803C00038500,USD,1533254400,1.179691601562499,True,5.6,1531154946,0,100.0,38.5,call,1,8,2018-08-02 17:00:00
48,3.55,2.8200000000000003,3.2,REGULAR,EEM180803C00040500,USD,1533254400,1e-05,True,3.2,1530284439,25,100.0,40.5,call,1,8,2018-08-02 17:00:00
49,3.05,2.92,1.0899999,REGULAR,EEM180803C00042000,USD,1533254400,0.226570234374999,True,2.84,1532540726,57,62.28571,42.0,call,107,8,2018-08-02 17:00:00
50,2.59,1.45,0.0,REGULAR,EEM180803C00042500,USD,1533254400,0.24414818359375,True,1.34,1532375590,17,0.0,42.5,call,13,8,2018-08-02 17:00:00
51,2.07,1.96,0.65999985,REGULAR,EEM180803C00043000,USD,1533254400,0.185555019531249,True,2.12,1532548880,275,45.205467,43.0,call,58,8,2018-08-02 17:00:00
52,1.5899999999999999,1.51,0.48000002,REGULAR,EEM180803C00043500,USD,1533254400,0.16602396484375,True,1.5,1532543183,875,47.058826,43.5,call,11,8,2018-08-02 17:00:00
53,1.17,1.09,0.51000005,REGULAR,EEM180803C00044000,USD,1533254400,0.1679770703125,True,1.21,1532548880,3689,72.857155,44.0,call,616,8,2018-08-02 17:00:00
54,0.8,0.71,0.32999998,REGULAR,EEM180803C00044500,USD,1533254400,0.16602396484375,True,0.78,1532548091,2227,73.33333,44.5,call,202,8,2018-08-02 17:00:00
55,0.47000000000000003,0.42,0.25,REGULAR,EEM180803C00045000,USD,1533254400,0.15332877929687502,True,0.46,1532549447,558,119.047615,45.0,call,301,8,2018-08-02 17:00:00
56,0.29,0.21,0.11999999,REGULAR,EEM180803C00045500,USD,1533254400,0.16407085937500002,False,0.26,1532548647,950,85.71428,45.5,call,1320,8,2018-08-02 17:00:00
57,0.12,0.1,0.059999995,REGULAR,EEM180803C00046000,USD,1533254400,0.148446015625,False,0.13,1532548500,5001,85.71428,46.0,call,550,8,2018-08-02 17:00:00
58,0.07,0.01,0.04,REGULAR,EEM180803C00046500,USD,1533254400,0.16211775390625,False,0.05,1532543833,100,400.0,46.5,call,1,8,2018-08-02 17:00:00
59,0.06,0.01,0.0,REGULAR,EEM180803C00047000,USD,1533254400,0.1914143359375,False,0.02,1532366581,48,0.0,47.0,call,1,8,2018-08-02 17:00:00
60,0.06,0.0,0.02,REGULAR,EEM180803C00048000,USD,1533254400,0.25977302734375,False,0.02,1530207965,6,100.0,48.0,call,3,8,2018-08-02 17:00:00
61,0.07,0.0,0.0,REGULAR,EEM180803C00051000,USD,1533254400,0.44922425781249903,False,0.01,1532366581,0,0.0,51.0,call,1,8,2018-08-02 17:00:00
62,0.07,0.0,0.0,REGULAR,EEM180803P00035000,USD,1533254400,0.738283867187499,False,0.01,1532145374,0,0.0,35.0,put,1,8,2018-08-02 17:00:00
63,0.06,0.0,0.01,REGULAR,EEM180803P00037000,USD,1533254400,0.5820354296875,False,0.01,1531402202,8,100.0,37.0,put,2,8,2018-08-02 17:00:00
64,0.03,0.13,0.12,REGULAR,EEM180803P00037500,USD,1533254400,0.648441015625,False,0.12,1530113161,95,100.0,37.5,put,95,8,2018-08-02 17:00:00
65,0.03,0.0,0.02,REGULAR,EEM180803P00038000,USD,1533254400,0.51562984375,False,0.02,1531404188,135,100.0,38.0,put,150,8,2018-08-02 17:00:00
66,0.04,0.05,0.16,REGULAR,EEM180803P00038500,USD,1533254400,0.5117236328125,False,0.16,1530560364,47,100.0,38.5,put,47,8,2018-08-02 17:00:00
67,0.04,0.01,0.03,REGULAR,EEM180803P00039000,USD,1533254400,0.4687553125,False,0.03,1531489400,158,100.0,39.0,put,80,8,2018-08-02 17:00:00
68,0.02,0.0,0.0,REGULAR,EEM180803P00039500,USD,1533254400,0.386724882812499,False,0.02,1532375073,400,0.0,39.5,put,300,8,2018-08-02 17:00:00
69,0.06,0.0,0.0,REGULAR,EEM180803P00040000,USD,1533254400,0.42969320312500003,False,0.01,1532528746,157,0.0,40.0,put,25,8,2018-08-02 17:00:00
70,0.04,0.03,-0.07,REGULAR,EEM180803P00040500,USD,1533254400,0.3632876171875,False,0.03,1532115755,1006,-70.0,40.5,put,1000,8,2018-08-02 17:00:00
71,0.03,0.0,-0.02,REGULAR,EEM180803P00041000,USD,1533254400,0.312506874999999,False,0.02,1532543321,664,-50.0,41.0,put,584,8,2018-08-02 17:00:00
72,0.07,0.0,-0.05,REGULAR,EEM180803P00041500,USD,1533254400,0.330084824218749,False,0.02,1532543647,5682,-71.42857,41.5,put,59,8,2018-08-02 17:00:00
73,0.08,0.0,-0.03,REGULAR,EEM180803P00042000,USD,1533254400,0.3007882421875,False,0.03,1532543648,13582,-50.0,42.0,put,39,8,2018-08-02 17:00:00
74,0.07,0.01,-0.050000004,REGULAR,EEM180803P00042500,USD,1533254400,0.252937158203125,False,0.04,1532544861,6896,-55.555557,42.5,put,283,8,2018-08-02 17:00:00
75,0.08,0.03,-0.06999999,REGULAR,EEM180803P00043000,USD,1533254400,0.220710917968749,False,0.05,1532548272,11063,-58.333332,43.0,put,4837,8,2018-08-02 17:00:00
76,0.1,0.07,-0.16,REGULAR,EEM180803P00043500,USD,1533254400,0.192390888671875,False,0.1,1532547545,19540,-61.538464,43.5,put,60,8,2018-08-02 17:00:00
77,0.18,0.14,-0.21000001000000001,REGULAR,EEM180803P00044000,USD,1533254400,0.186531572265625,False,0.16,1532548421,4714,-56.75676,44.0,put,10011,8,2018-08-02 17:00:00
78,0.30000000000000004,0.25,-0.18,REGULAR,EEM180803P00044500,USD,1533254400,0.176766044921875,False,0.31,1532547398,17,-36.734695,44.5,put,4951,8,2018-08-02 17:00:00
79,0.5,0.44,-0.73,REGULAR,EEM180803P00045000,USD,1533254400,0.173348110351562,False,0.6000000000000001,1532536992,15,-54.88722,45.0,put,59,8,2018-08-02 17:00:00
80,0.79,0.71,0.0,REGULAR,EEM180803P00045500,USD,1533254400,0.174812939453125,True,0.71,1532551282,15,0.0,45.5,put,73,8,2018-08-02 17:00:00
81,3.7,2.8,4.55,REGULAR,EEM180803P00047000,USD,1533254400,0.698245205078125,True,4.55,1530119908,1,100.0,47.0,put,1,8,2018-08-02 17:00:00
82,6.35,5.5,0.0,REGULAR,EEM180810C00038000,USD,1533859200,1e-05,True,5.93,1531540202,0,0.0,38.0,call,1,15,2018-08-09 17:00:00
83,3.2,2.99,0.0,REGULAR,EEM180810C00041000,USD,1533859200,1e-05,True,3.02,1531937315,15,0.0,41.0,call,20,15,2018-08-09 17:00:00
84,2.23,2.13,0.0,REGULAR,EEM180810C00042000,USD,1533859200,1e-05,True,1.63,1532145356,0,0.0,42.0,call,2,15,2018-08-09 17:00:00
85,2.63,2.48,0.0,REGULAR,EEM180810C00042500,USD,1533859200,0.21289849609375,True,2.11,1532448937,26,0.0,42.5,call,1,15,2018-08-09 17:00:00
86,2.15,2.05,0.58000016,REGULAR,EEM180810C00043000,USD,1533859200,0.1914143359375,True,2.13,1532549596,106,37.419365,43.0,call,24,15,2018-08-09 17:00:00
87,1.02,0.9400000000000001,0.32,REGULAR,EEM180810C00043500,USD,1533859200,1e-05,True,0.89,1532094096,48,56.14035,43.5,call,90,15,2018-08-09 17:00:00
88,1.32,0.31,0.38000005000000003,REGULAR,EEM180810C00044000,USD,1533859200,0.17871915039062503,True,1.21,1532544024,5069,45.783142,44.0,call,13,15,2018-08-09 17:00:00
