,ask,bid,change,contractSize,contractSymbol,currency,expiration,impliedVolatility,inTheMoney,lastPrice,lastTradeDate,openInterest,percentChange,strike,type,volume,dte,human_time
0,8.85,6.8,8.0,REGULAR,F180720C00003000,USD,1532044800,18.437504238281257,True,8.0,1531418208,21,100.0,3.0,call,1,1,2018-07-19 17:00:00
1,6.95,6.7,7.8,REGULAR,F180720C00004000,USD,1532044800,6.8437514453125,True,7.8,0,0,100.0,4.0,call,0,1,2018-07-19 17:00:00
2,5.9,4.65,6.2,REGULAR,F180720C00005000,USD,1532044800,4.6562541796875,True,6.2,0,2,100.0,5.0,call,0,1,2018-07-19 17:00:00
3,5.0,4.8,5.8,REGULAR,F180720C00006000,USD,1532044800,3.68750078125,True,5.8,0,21,100.0,6.0,call,0,1,2018-07-19 17:00:00
4,3.9,3.8,-0.25000024,REGULAR,F180720C00007000,USD,1532044800,2.843752890625,True,3.8,1531843893,71,-6.1728454,7.0,call,1,1,2018-07-19 17:00:00
5,3.4,3.3,3.8,REGULAR,F180720C00007500,USD,1532044800,2.4531288671875,True,3.8,1530284676,2,100.0,7.5,call,2,1,2018-07-19 17:00:00
6,2.94,2.81,-0.19000006,REGULAR,F180720C00008000,USD,1532044800,1.75000125,True,2.86,1531840442,39,-6.2295103,8.0,call,1,1,2018-07-19 17:00:00
7,2.36,2.34,2.48,REGULAR,F180720C00008500,USD,1532044800,0.500005,True,2.48,1531494695,83,100.0,8.5,call,1,1,2018-07-19 17:00:00
8,1.9,1.8599999999999999,-0.00999999,REGULAR,F180720C00009000,USD,1532044800,1.21875390625,True,1.83,1531844198,127,-0.5434777,9.0,call,20,1,2018-07-19 17:00:00
9,1.3599999999999999,1.34,1.37,REGULAR,F180720C00009500,USD,1532044800,0.500005,True,1.37,1531748365,248,93.83562,9.5,call,10,1,2018-07-19 17:00:00
10,0.9,0.86,0.030000031000000003,REGULAR,F180720C00010000,USD,1532044800,0.6250037500000001,True,0.86,1531854157,5955,3.614462,10.0,call,395,1,2018-07-19 17:00:00
11,0.4,0.36,0.07999998,REGULAR,F180720C00010500,USD,1532044800,0.414068359375,True,0.39,1531855207,798,25.806444,10.5,call,552,1,2018-07-19 17:00:00
12,0.04,0.03,0.0,REGULAR,F180720C00011000,USD,1532044800,0.23828886718749903,False,0.04,1531857516,9413,0.0,11.0,call,6666,1,2018-07-19 17:00:00
13,0.02,0.01,0.0,REGULAR,F180720C00011500,USD,1532044800,0.4687553125,False,0.01,1531857470,5143,0.0,11.5,call,1172,1,2018-07-19 17:00:00
14,0.01,0.0,0.02,REGULAR,F180720C00012000,USD,1532044800,0.5625043750000001,False,0.03,1531840055,111250,200.0,12.0,call,204,1,2018-07-19 17:00:00
15,0.01,0.0,0.01,REGULAR,F180720C00012500,USD,1532044800,0.7500025,False,0.01,1531413714,1641,100.0,12.5,call,1,1,2018-07-19 17:00:00
16,0.01,0.0,0.01,REGULAR,F180720C00013000,USD,1532044800,0.9062509375000001,False,0.01,1531506724,9034,100.0,13.0,call,51,1,2018-07-19 17:00:00
17,0.01,0.0,0.02,REGULAR,F180720C00013500,USD,1532044800,1.0625046875,False,0.02,1530884777,1,100.0,13.5,call,1,1,2018-07-19 17:00:00
18,0.01,0.0,0.01,REGULAR,F180720C00014000,USD,1532044800,1.1875040625,False,0.01,1531488608,604,100.0,14.0,call,0,1,2018-07-19 17:00:00
19,0.05,0.0,0.0,REGULAR,F180720C00014500,USD,1532044800,1.71875140625,False,0.01,1531540183,0,0.0,14.5,call,5,1,2018-07-19 17:00:00
20,0.01,0.0,0.01,REGULAR,F180720C00015000,USD,1532044800,1.5000025,False,0.01,0,54,100.0,15.0,call,0,1,2018-07-19 17:00:00
21,0.01,0.0,0.01,REGULAR,F180720C00015500,USD,1532044800,1.6250018750000002,False,0.01,1531491037,3,100.0,15.5,call,0,1,2018-07-19 17:00:00
22,0.01,0.0,0.01,REGULAR,F180720C00016000,USD,1532044800,1.75000125,False,0.01,1531493450,66,100.0,16.0,call,0,1,2018-07-19 17:00:00
23,0.01,0.0,0.0,REGULAR,F180720C00017000,USD,1532044800,1.9375003125,False,0.01,1531883259,0,0.0,17.0,call,6,1,2018-07-19 17:00:00
24,0.01,0.0,0.0,REGULAR,F180720C00019000,USD,1532044800,2.375004062499999,False,0.01,1531540183,0,0.0,19.0,call,1,1,2018-07-19 17:00:00
