Date,Open,High,Low,Close,Change (Pips),Change (%)
"Jul 11, 2018 11:00",1.17119,1.17203,1.16998,1.17065,-5.4,-0.05%
"Jul 11, 2018 10:00",1.17036,1.17176,1.17021,1.1712,8.4,0.0007
"Jul 11, 2018 9:00",1.17082,1.17113,1.16948,1.17034,-4.8,-0.04%
"Jul 11, 2018 8:00",1.17333,1.17408,1.17083,1.17086,-24.7,-0.21%
"Jul 11, 2018 7:00",1.17301,1.17377,1.17219,1.17331,3,0.0003
"Jul 11, 2018 6:00",1.1729,1.17407,1.17245,1.17305,1.5,0.0001
"Jul 11, 2018 5:00",1.17268,1.1732,1.17252,1.17287,1.9,0.0002
"Jul 11, 2018 4:00",1.17292,1.17306,1.17227,1.1727,-2.2,-0.02%
"Jul 11, 2018 3:00",1.17301,1.17322,1.17247,1.17296,-0.5,0
"Jul 11, 2018 2:00",1.17314,1.17365,1.17279,1.17299,-1.5,-0.01%
"Jul 11, 2018 1:00",1.17264,1.1732,1.1724,1.17314,5,0.0004
"Jul 11, 2018 0:00",1.17281,1.17322,1.1724,1.17265,-1.6,-0.01%
"Jul 10, 2018 23:00",1.17356,1.1737,1.17249,1.17276,-8,-0.07%
"Jul 10, 2018 22:00",1.17391,1.174,1.17328,1.17361,-3,-0.03%
"Jul 10, 2018 21:00",1.17425,1.1746,1.1732,1.17386,-3.9,-0.03%
"Jul 10, 2018 20:00",1.17464,1.17499,1.17436,1.17449,-1.5,-0.01%
"Jul 10, 2018 19:00",1.17458,1.17483,1.17432,1.17462,0.4,0
"Jul 10, 2018 18:00",1.17459,1.1749,1.17407,1.17458,-0.1,0
"Jul 10, 2018 17:00",1.17333,1.17471,1.1732,1.17463,13,0.0011
"Jul 10, 2018 16:00",1.17288,1.17374,1.17214,1.17328,4,0.0003
"Jul 10, 2018 15:00",1.17202,1.17394,1.17194,1.17294,9.2,0.0008
"Jul 10, 2018 14:00",1.17086,1.17242,1.1704,1.172,11.4,0.001
"Jul 10, 2018 13:00",1.17167,1.17223,1.17079,1.17087,-8,-0.07%
"Jul 10, 2018 12:00",1.17048,1.17199,1.1697,1.17162,11.4,0.001
"Jul 10, 2018 11:00",1.17036,1.171,1.16902,1.1705,1.4,0.0001
"Jul 10, 2018 10:00",1.17219,1.17268,1.17034,1.17039,-18,-0.15%
"Jul 10, 2018 9:00",1.17265,1.17269,1.17146,1.1722,-4.5,-0.04%
"Jul 10, 2018 8:00",1.17451,1.17486,1.17214,1.17264,-18.7,-0.16%
"Jul 10, 2018 7:00",1.17488,1.17552,1.17397,1.17454,-3.4,-0.03%
"Jul 10, 2018 6:00",1.17393,1.17489,1.17316,1.17481,8.8,0.0007
"Jul 10, 2018 5:00",1.1741,1.17444,1.17373,1.17397,-1.3,-0.01%
"Jul 10, 2018 4:00",1.17477,1.17482,1.17403,1.17409,-6.8,-0.06%
"Jul 10, 2018 3:00",1.17537,1.17561,1.17467,1.17475,-6.2,-0.05%
"Jul 10, 2018 2:00",1.17479,1.17549,1.17459,1.17536,5.7,0.0005
"Jul 10, 2018 1:00",1.17592,1.17617,1.17473,1.17476,-11.6,-0.10%
"Jul 10, 2018 0:00",1.1756,1.17628,1.17556,1.17596,3.6,0.0003
"Jul 09, 2018 23:00",1.17503,1.17573,1.17489,1.17562,5.9,0.0005
"Jul 09, 2018 22:00",1.17477,1.17524,1.17473,1.17499,2.2,0.0002
"Jul 09, 2018 21:00",1.17494,1.17621,1.17474,1.17482,-1.2,-0.01%
"Jul 09, 2018 20:00",1.17461,1.17523,1.17453,1.17501,4,0.0003
"Jul 09, 2018 19:00",1.17485,1.17546,1.1741,1.17464,-2.1,-0.02%
"Jul 09, 2018 18:00",1.17481,1.17521,1.1746,1.17482,0.1,0
"Jul 09, 2018 17:00",1.17467,1.17504,1.17323,1.17476,0.9,0.0001
"Jul 09, 2018 16:00",1.17444,1.17508,1.17417,1.17469,2.5,0.0002
"Jul 09, 2018 15:00",1.17588,1.1762,1.1741,1.17447,-14.1,-0.12%
"Jul 09, 2018 14:00",1.17592,1.17648,1.17462,1.17587,-0.5,0
"Jul 09, 2018 13:00",1.17774,1.17838,1.17565,1.17589,-18.5,-0.16%
"Jul 09, 2018 12:00",1.17825,1.17906,1.17761,1.17774,-5.1,-0.04%
"Jul 09, 2018 11:00",1.17735,1.17888,1.17697,1.17826,9.1,0.0008
"Jul 09, 2018 10:00",1.17691,1.1774,1.17623,1.17736,4.5,0.0004
"Jul 09, 2018 9:00",1.17721,1.17755,1.17629,1.17693,-2.8,-0.02%
"Jul 09, 2018 8:00",1.17693,1.17813,1.17655,1.1772,2.7,0.0002
"Jul 09, 2018 7:00",1.1764,1.17721,1.17499,1.17693,5.3,0.0005
"Jul 09, 2018 6:00",1.17694,1.17794,1.17619,1.17646,-4.8,-0.04%
"Jul 09, 2018 5:00",1.17616,1.17702,1.17566,1.17696,8,0.0007
"Jul 09, 2018 4:00",1.17631,1.17647,1.17597,1.17611,-2,-0.02%
"Jul 09, 2018 3:00",1.17597,1.17659,1.17572,1.17632,3.5,0.0003
"Jul 09, 2018 2:00",1.17645,1.17648,1.17569,1.17597,-4.8,-0.04%
"Jul 09, 2018 1:00",1.17559,1.17673,1.17504,1.17647,8.8,0.0007
"Jul 09, 2018 0:00",1.17517,1.17587,1.17495,1.17557,4,0.0003
"Jul 08, 2018 23:00",1.17503,1.17529,1.17436,1.17518,1.5,0.0001
"Jul 08, 2018 22:00",1.17469,1.17543,1.17449,1.17502,3.3,0.0003
"Jul 08, 2018 21:00",1.17386,1.17526,1.1736,1.17467,8.1,0.0007
"Jul 06, 2018 20:00",1.17422,1.17481,1.17397,1.17415,-0.7,-0.01%
"Jul 06, 2018 19:00",1.17442,1.17463,1.17403,1.17422,-2,-0.02%
"Jul 06, 2018 18:00",1.174,1.17445,1.17383,1.17443,4.3,0.0004
"Jul 06, 2018 17:00",1.17455,1.1749,1.17392,1.17402,-5.3,-0.05%
"Jul 06, 2018 16:00",1.17368,1.17462,1.17339,1.17456,8.8,0.0007
"Jul 06, 2018 15:00",1.17571,1.17614,1.17332,1.17367,-20.4,-0.17%
"Jul 06, 2018 14:00",1.17573,1.17675,1.17506,1.17566,-0.7,-0.01%
"Jul 06, 2018 13:00",1.17435,1.17624,1.17425,1.17574,13.9,0.0012
"Jul 06, 2018 12:00",1.17135,1.17637,1.17118,1.17438,30.3,0.0026
"Jul 06, 2018 11:00",1.17067,1.17194,1.17052,1.17135,6.8,0.0006
"Jul 06, 2018 10:00",1.17097,1.17116,1.17025,1.17066,-3.1,-0.03%
"Jul 06, 2018 9:00",1.17129,1.17194,1.17037,1.17093,-3.6,-0.03%
"Jul 06, 2018 8:00",1.17023,1.1715,1.17012,1.17132,10.9,0.0009
"Jul 06, 2018 7:00",1.17213,1.17221,1.17,1.17023,-19,-0.16%
"Jul 06, 2018 6:00",1.17009,1.17271,1.16988,1.17213,20.4,0.0017
"Jul 06, 2018 5:00",1.16858,1.17028,1.1684,1.17007,14.9,0.0013
"Jul 06, 2018 4:00",1.16876,1.16958,1.16857,1.16858,-1.8,-0.02%
"Jul 06, 2018 3:00",1.16856,1.16883,1.16841,1.16874,1.8,0.0002
"Jul 06, 2018 2:00",1.16819,1.16902,1.16802,1.1686,4.1,0.0004
"Jul 06, 2018 1:00",1.16924,1.16936,1.16806,1.16816,-10.8,-0.09%
"Jul 06, 2018 0:00",1.1692,1.16973,1.16901,1.16926,0.6,0.0001
"Jul 05, 2018 23:00",1.16911,1.1696,1.16895,1.16917,0.6,0.0001
"Jul 05, 2018 22:00",1.16894,1.16925,1.16885,1.16911,1.7,0.0001
"Jul 05, 2018 21:00",1.16891,1.16909,1.16876,1.16891,0,0
"Jul 05, 2018 20:00",1.16929,1.16929,1.16871,1.16921,-0.8,-0.01%
"Jul 05, 2018 19:00",1.16807,1.16936,1.16796,1.1693,12.3,0.0011
"Jul 05, 2018 18:00",1.16828,1.16923,1.16722,1.16808,-2,-0.02%
"Jul 05, 2018 17:00",1.16977,1.16984,1.1681,1.1683,-14.7,-0.13%
"Jul 05, 2018 16:00",1.16953,1.16988,1.1692,1.16976,2.3,0.0002
"Jul 05, 2018 15:00",1.17024,1.17056,1.16926,1.16954,-7,-0.06%
"Jul 05, 2018 14:00",1.17028,1.17075,1.16912,1.17022,-0.6,-0.01%
"Jul 05, 2018 13:00",1.17144,1.17146,1.16949,1.17029,-11.5,-0.10%
"Jul 05, 2018 12:00",1.17084,1.172,1.17048,1.1714,5.6,0.0005
"Jul 05, 2018 11:00",1.16859,1.17085,1.16853,1.17084,22.5,0.0019
"Jul 05, 2018 10:00",1.16875,1.16936,1.16825,1.1686,-1.5,-0.01%
"Jul 05, 2018 9:00",1.16925,1.16959,1.16816,1.16873,-5.2,-0.04%
"Jul 05, 2018 8:00",1.16861,1.16963,1.16786,1.16933,7.2,0.0006
"Jul 05, 2018 7:00",1.16966,1.17053,1.16851,1.16857,-10.9,-0.09%
"Jul 05, 2018 6:00",1.16935,1.1711,1.16883,1.1697,3.5,0.0003
"Jul 05, 2018 5:00",1.16572,1.16943,1.16502,1.16938,36.6,0.0031
"Jul 05, 2018 4:00",1.16584,1.16592,1.16549,1.16571,-1.3,-0.01%
"Jul 05, 2018 3:00",1.16628,1.16633,1.16562,1.16578,-5,-0.04%
"Jul 05, 2018 2:00",1.16596,1.16675,1.1658,1.1663,3.4,0.0003
"Jul 05, 2018 1:00",1.1657,1.16643,1.1655,1.16598,2.8,0.0002
"Jul 05, 2018 0:00",1.16605,1.16634,1.16536,1.16571,-3.4,-0.03%
"Jul 04, 2018 23:00",1.16596,1.16636,1.16578,1.16606,1,0.0001
"Jul 04, 2018 22:00",1.1655,1.16627,1.1655,1.16589,3.9,0.0003
"Jul 04, 2018 21:00",1.16554,1.16573,1.1655,1.16552,-0.2,0
"Jul 04, 2018 20:00",1.1655,1.16583,1.16523,1.16566,1.6,0.0001
"Jul 04, 2018 19:00",1.16661,1.167,1.1652,1.16544,-11.7,-0.10%
"Jul 04, 2018 18:00",1.1667,1.16686,1.16641,1.16666,-0.4,0
"Jul 04, 2018 17:00",1.16671,1.1675,1.1663,1.16671,0,0
"Jul 04, 2018 16:00",1.16408,1.16747,1.1638,1.16665,25.7,0.0022
"Jul 04, 2018 15:00",1.16434,1.16449,1.16373,1.16411,-2.3,-0.02%
"Jul 04, 2018 14:00",1.16457,1.16502,1.16427,1.16432,-2.5,-0.02%
"Jul 04, 2018 13:00",1.16424,1.16481,1.1637,1.16454,3,0.0003
"Jul 04, 2018 12:00",1.16363,1.16447,1.1634,1.16419,5.6,0.0005
"Jul 04, 2018 11:00",1.1641,1.16426,1.16325,1.16361,-4.9,-0.04%
"Jul 04, 2018 10:00",1.16357,1.1643,1.16309,1.16416,5.9,0.0005
"Jul 04, 2018 9:00",1.16445,1.16466,1.16306,1.16355,-9,-0.08%
"Jul 04, 2018 8:00",1.16507,1.16543,1.16358,1.16441,-6.6,-0.06%
"Jul 04, 2018 7:00",1.16799,1.16799,1.165,1.16513,-28.6,-0.25%
"Jul 04, 2018 6:00",1.16673,1.1682,1.16601,1.168,12.7,0.0011
"Jul 04, 2018 5:00",1.1663,1.16729,1.16611,1.16672,4.2,0.0004
"Jul 04, 2018 4:00",1.16647,1.16662,1.16596,1.16628,-1.9,-0.02%
"Jul 04, 2018 3:00",1.16706,1.16709,1.16628,1.16644,-6.2,-0.05%
"Jul 04, 2018 2:00",1.16744,1.16755,1.16639,1.16707,-3.7,-0.03%
"Jul 04, 2018 1:00",1.16708,1.16789,1.16643,1.16748,4,0.0003
"Jul 04, 2018 0:00",1.16589,1.16717,1.16581,1.16705,11.6,0.001
"Jul 03, 2018 23:00",1.16595,1.16601,1.16544,1.16587,-0.8,-0.01%
"Jul 03, 2018 22:00",1.16568,1.16605,1.16565,1.16594,2.6,0.0002
"Jul 03, 2018 21:00",1.16546,1.16614,1.16546,1.16572,2.6,0.0002
"Jul 03, 2018 20:00",1.16612,1.16636,1.16584,1.16586,-2.6,-0.02%
"Jul 03, 2018 19:00",1.16522,1.1663,1.1652,1.16616,9.4,0.0008
"Jul 03, 2018 18:00",1.16579,1.16614,1.16512,1.16519,-6,-0.05%
"Jul 03, 2018 17:00",1.16499,1.16591,1.16442,1.16579,8,0.0007
"Jul 03, 2018 16:00",1.16526,1.16536,1.1642,1.16498,-2.8,-0.02%
"Jul 03, 2018 15:00",1.16494,1.16614,1.16464,1.16522,2.8,0.0002
"Jul 03, 2018 14:00",1.16561,1.16645,1.16476,1.16494,-6.7,-0.06%
"Jul 03, 2018 13:00",1.16526,1.16562,1.16428,1.16562,3.6,0.0003
"Jul 03, 2018 12:00",1.16643,1.16666,1.16435,1.16526,-11.7,-0.10%
"Jul 03, 2018 11:00",1.1647,1.16659,1.16464,1.16645,17.5,0.0015
"Jul 03, 2018 10:00",1.16535,1.16615,1.16448,1.16466,-6.9,-0.06%
"Jul 03, 2018 9:00",1.16593,1.16646,1.16508,1.16533,-6,-0.05%
"Jul 03, 2018 8:00",1.16696,1.16731,1.16577,1.16594,-10.2,-0.09%
"Jul 03, 2018 7:00",1.16457,1.16705,1.16434,1.16699,24.2,0.0021
"Jul 03, 2018 6:00",1.16375,1.16539,1.16352,1.16451,7.6,0.0007
"Jul 03, 2018 5:00",1.16325,1.16446,1.16268,1.16381,5.6,0.0005
"Jul 03, 2018 4:00",1.16324,1.16384,1.1628,1.16325,0.1,0
"Jul 03, 2018 3:00",1.16305,1.16358,1.16276,1.16322,1.7,0.0001
"Jul 03, 2018 2:00",1.16305,1.16376,1.16258,1.16303,-0.2,0
"Jul 03, 2018 1:00",1.16346,1.16377,1.16205,1.16307,-3.9,-0.03%
"Jul 03, 2018 0:00",1.16416,1.16439,1.16344,1.16346,-7,-0.06%
"Jul 02, 2018 23:00",1.16399,1.16431,1.16386,1.16417,1.8,0.0002
"Jul 02, 2018 22:00",1.16342,1.16393,1.16332,1.16393,5.1,0.0004
"Jul 02, 2018 21:00",1.16384,1.16425,1.16337,1.16346,-3.8,-0.03%
"Jul 02, 2018 20:00",1.16172,1.16481,1.16162,1.16389,21.7,0.0019
"Jul 02, 2018 19:00",1.16104,1.16236,1.16094,1.16175,7.1,0.0006
"Jul 02, 2018 18:00",1.16077,1.16104,1.16035,1.16101,2.4,0.0002
"Jul 02, 2018 17:00",1.15997,1.16085,1.15997,1.16076,7.9,0.0007
"Jul 02, 2018 16:00",1.16041,1.16111,1.15997,1.15998,-4.3,-0.04%
"Jul 02, 2018 15:00",1.16053,1.16093,1.15912,1.16042,-1.1,-0.01%
"Jul 02, 2018 14:00",1.16078,1.1624,1.15998,1.16055,-2.3,-0.02%
"Jul 02, 2018 13:00",1.16179,1.16179,1.15968,1.16083,-9.6,-0.08%
"Jul 02, 2018 12:00",1.16298,1.16424,1.16162,1.16178,-12,-0.10%
"Jul 02, 2018 11:00",1.16419,1.16445,1.16276,1.16296,-12.3,-0.11%
"Jul 02, 2018 10:00",1.164,1.16466,1.16346,1.16421,2.1,0.0002
"Jul 02, 2018 9:00",1.16432,1.16476,1.16359,1.16398,-3.4,-0.03%
"Jul 02, 2018 8:00",1.16304,1.16477,1.16264,1.16433,12.9,0.0011
"Jul 02, 2018 7:00",1.16522,1.16525,1.16257,1.16302,-22,-0.19%
"Jul 02, 2018 6:00",1.16426,1.16556,1.16385,1.16528,10.2,0.0009
"Jul 02, 2018 5:00",1.16501,1.16505,1.16373,1.16426,-7.5,-0.06%
"Jul 02, 2018 4:00",1.16525,1.16571,1.1648,1.16496,-2.9,-0.02%
"Jul 02, 2018 3:00",1.16566,1.16611,1.16518,1.16527,-3.9,-0.03%
"Jul 02, 2018 2:00",1.16591,1.16642,1.16556,1.16566,-2.5,-0.02%
"Jul 02, 2018 1:00",1.16646,1.1669,1.1654,1.16592,-5.4,-0.05%
"Jul 02, 2018 0:00",1.16778,1.1679,1.16642,1.16647,-13.1,-0.11%
"Jul 01, 2018 23:00",1.16742,1.16825,1.16706,1.1678,3.8,0.0003
"Jul 01, 2018 22:00",1.16661,1.16746,1.16633,1.1674,7.9,0.0007
"Jul 01, 2018 21:00",1.16659,1.16884,1.16618,1.16658,-0.1,0
"Jun 29, 2018 20:00",1.16768,1.16901,1.16757,1.16824,5.6,0.0005
"Jun 29, 2018 19:00",1.16683,1.16791,1.16636,1.16771,8.8,0.0008
"Jun 29, 2018 18:00",1.16783,1.16818,1.16669,1.16686,-9.7,-0.08%
"Jun 29, 2018 17:00",1.16774,1.16827,1.16712,1.16783,0.9,0.0001
"Jun 29, 2018 16:00",1.16771,1.16822,1.16732,1.16771,0,0
"Jun 29, 2018 15:00",1.16765,1.16832,1.16651,1.1677,0.5,0
"Jun 29, 2018 14:00",1.16432,1.16794,1.16333,1.16764,33.2,0.0028
"Jun 29, 2018 13:00",1.16441,1.16533,1.1628,1.16429,-1.2,-0.01%
"Jun 29, 2018 12:00",1.16498,1.16649,1.16354,1.16443,-5.5,-0.05%
"Jun 29, 2018 11:00",1.16401,1.16597,1.16392,1.16497,9.6,0.0008
"Jun 29, 2018 10:00",1.16508,1.1661,1.16351,1.16403,-10.5,-0.09%
"Jun 29, 2018 9:00",1.16489,1.16632,1.16392,1.16504,1.5,0.0001
"Jun 29, 2018 8:00",1.1623,1.16539,1.1613,1.16496,26.6,0.0023
"Jun 29, 2018 7:00",1.16333,1.16476,1.16201,1.16232,-10.1,-0.09%
"Jun 29, 2018 6:00",1.16493,1.16493,1.16313,1.16329,-16.4,-0.14%
"Jun 29, 2018 5:00",1.16544,1.16571,1.16456,1.16498,-4.6,-0.04%
"Jun 29, 2018 4:00",1.16356,1.16665,1.16348,1.16547,19.1,0.0016
"Jun 29, 2018 3:00",1.16404,1.165,1.16251,1.16356,-4.8,-0.04%
"Jun 29, 2018 2:00",1.15676,1.16453,1.15668,1.16405,72.9,0.0063
"Jun 29, 2018 1:00",1.15692,1.15728,1.15644,1.15673,-1.9,-0.02%
"Jun 29, 2018 0:00",1.15632,1.15759,1.1563,1.15693,6.1,0.0005
"Jun 28, 2018 23:00",1.15642,1.15699,1.15617,1.15636,-0.6,-0.01%
"Jun 28, 2018 22:00",1.15621,1.15644,1.15581,1.15641,2,0.0002
"Jun 28, 2018 21:00",1.15671,1.15718,1.15595,1.15623,-4.8,-0.04%
"Jun 28, 2018 20:00",1.15642,1.15697,1.15598,1.15686,4.4,0.0004
"Jun 28, 2018 19:00",1.15544,1.15667,1.1554,1.15641,9.7,0.0008
"Jun 28, 2018 18:00",1.15831,1.15853,1.15509,1.15544,-28.7,-0.25%
"Jun 28, 2018 17:00",1.15835,1.15863,1.15745,1.15831,-0.4,0
"Jun 28, 2018 16:00",1.15818,1.15852,1.15757,1.15835,1.7,0.0001
"Jun 28, 2018 15:00",1.15806,1.15913,1.15672,1.15815,0.9,0.0001
"Jun 28, 2018 14:00",1.15714,1.15954,1.15706,1.15804,9,0.0008
"Jun 28, 2018 13:00",1.15651,1.15801,1.15509,1.15716,6.5,0.0006
"Jun 28, 2018 12:00",1.15863,1.16008,1.15641,1.15648,-21.5,-0.19%
"Jun 28, 2018 11:00",1.15927,1.15929,1.15769,1.1586,-6.7,-0.06%
"Jun 28, 2018 10:00",1.15759,1.15975,1.15657,1.15921,16.2,0.0014
"Jun 28, 2018 9:00",1.15548,1.158,1.15529,1.15759,21.1,0.0018
"Jun 28, 2018 8:00",1.15603,1.15653,1.15354,1.1555,-5.3,-0.05%
"Jun 28, 2018 7:00",1.15404,1.15695,1.15272,1.15597,19.3,0.0017
"Jun 28, 2018 6:00",1.15559,1.15593,1.15273,1.15409,-15,-0.13%
"Jun 28, 2018 5:00",1.15626,1.15639,1.15476,1.15559,-6.7,-0.06%
"Jun 28, 2018 4:00",1.15677,1.15689,1.15618,1.15622,-5.5,-0.05%
"Jun 28, 2018 3:00",1.15705,1.15728,1.1565,1.15676,-2.9,-0.03%
"Jun 28, 2018 2:00",1.15644,1.15714,1.15641,1.15708,6.4,0.0006
"Jun 28, 2018 1:00",1.15653,1.15672,1.15598,1.15644,-0.9,-0.01%
"Jun 28, 2018 0:00",1.15629,1.15651,1.15536,1.1565,2.1,0.0002
"Jun 27, 2018 23:00",1.15595,1.15635,1.15553,1.15628,3.3,0.0003
"Jun 27, 2018 22:00",1.15582,1.15624,1.15573,1.15594,1.2,0.0001
"Jun 27, 2018 21:00",1.15516,1.15627,1.15505,1.15584,6.8,0.0006
"Jun 27, 2018 20:00",1.1553,1.15609,1.1552,1.15543,1.3,0.0001
"Jun 27, 2018 19:00",1.15571,1.15581,1.15405,1.15531,-4,-0.03%
"Jun 27, 2018 18:00",1.15672,1.15685,1.15527,1.15571,-10.1,-0.09%
"Jun 27, 2018 17:00",1.15823,1.15891,1.15642,1.15669,-15.4,-0.13%
"Jun 27, 2018 16:00",1.15873,1.15912,1.15749,1.15825,-4.8,-0.04%
"Jun 27, 2018 15:00",1.15939,1.1597,1.15813,1.15872,-6.7,-0.06%
"Jun 27, 2018 14:00",1.16073,1.16114,1.15935,1.15939,-13.4,-0.12%
"Jun 27, 2018 13:00",1.15966,1.16128,1.15964,1.16072,10.6,0.0009
"Jun 27, 2018 12:00",1.16285,1.16306,1.15939,1.15968,-31.7,-0.27%
"Jun 27, 2018 11:00",1.16339,1.16396,1.16073,1.16283,-5.6,-0.05%
"Jun 27, 2018 10:00",1.16402,1.16434,1.16336,1.16338,-6.4,-0.06%
"Jun 27, 2018 9:00",1.16278,1.16413,1.16215,1.16403,12.5,0.0011
"Jun 27, 2018 8:00",1.16543,1.16571,1.16238,1.16277,-26.6,-0.23%
"Jun 27, 2018 7:00",1.16663,1.16723,1.1653,1.16548,-11.5,-0.10%
"Jun 27, 2018 6:00",1.16527,1.16665,1.1649,1.16659,13.2,0.0011
"Jun 27, 2018 5:00",1.16547,1.16573,1.16396,1.16532,-1.5,-0.01%
