,ask,bid,change,contractSize,contractSymbol,currency,expiration,impliedVolatility,inTheMoney,lastPrice,lastTradeDate,openInterest,percentChange,strike,type,volume,dte,human_time
0,6.55,6.45,-0.099999905,REGULAR,AMD180713C00008500,USD,1531440000,1e-05,True,6.55,1530291579,1,-1.503758,8.5,call,2,2,2018-07-12 17:00:00
1,7.6,7.5,1.4000001,REGULAR,AMD180713C00009000,USD,1531440000,2.81250296875,True,7.4,1531229507,13,23.333336,9.0,call,23,2,2018-07-12 17:00:00
2,5.55,5.45,0.0,REGULAR,AMD180713C00009500,USD,1531440000,1e-05,True,5.55,1530331003,0,0.0,9.5,call,6,2,2018-07-12 17:00:00
3,6.4,6.3,1.1000003999999999,REGULAR,AMD180713C00010000,USD,1531440000,1e-05,True,6.05,1530886100,6,22.22223,10.0,call,3,2,2018-07-12 17:00:00
4,6.1,6.0,0.0,REGULAR,AMD180713C00010500,USD,1531440000,2.156254609375,True,5.95,1531145107,390,0.0,10.5,call,307,2,2018-07-12 17:00:00
5,5.4,5.3,1.1500001,REGULAR,AMD180713C00011000,USD,1531440000,1e-05,True,5.15,1530889140,52,28.750002,11.0,call,10,2,2018-07-12 17:00:00
6,4.9,4.85,0.0,REGULAR,AMD180713C00011500,USD,1531440000,1e-05,True,3.5,1530539718,20,0.0,11.5,call,2,2,2018-07-12 17:00:00
7,4.6,4.5,0.25,REGULAR,AMD180713C00012000,USD,1531440000,1.593752031249999,True,4.6,1531240965,177,5.7471266,12.0,call,52,2,2018-07-12 17:00:00
8,4.1,4.0,-0.049999952,REGULAR,AMD180713C00012500,USD,1531440000,1.421877890625,True,3.9,1531229620,647,-1.2658216,12.5,call,14,2,2018-07-12 17:00:00
9,3.6,3.5,0.0,REGULAR,AMD180713C00013000,USD,1531440000,1.250003749999999,True,3.25,1531145396,158,0.0,13.0,call,115,2,2018-07-12 17:00:00
10,3.1,3.0,0.25,REGULAR,AMD180713C00013500,USD,1531440000,1.078129609375,True,3.1,1531232435,310,8.77193,13.5,call,100,2,2018-07-12 17:00:00
11,2.54,2.51,0.049999952,REGULAR,AMD180713C00014000,USD,1531440000,0.500005,True,2.62,1531242905,787,1.9455235,14.0,call,131,2,2018-07-12 17:00:00
12,2.04,2.01,0.0,REGULAR,AMD180713C00014500,USD,1531440000,0.6875031250000001,True,2.12,1531243222,922,0.0,14.5,call,111,2,2018-07-12 17:00:00
13,1.55,1.52,-0.100000024,REGULAR,AMD180713C00015000,USD,1531440000,0.500005,True,1.54,1531244336,2846,-6.097563,15.0,call,454,2,2018-07-12 17:00:00
14,1.07,1.05,-0.029999971,REGULAR,AMD180713C00015500,USD,1531440000,0.500005,True,1.13,1531242642,3286,-2.5862045,15.5,call,342,2,2018-07-12 17:00:00
15,0.62,0.61,-0.11000001400000001,REGULAR,AMD180713C00016000,USD,1531440000,0.417974570312499,True,0.61,1531244551,8867,-15.277779,16.0,call,4128,2,2018-07-12 17:00:00
16,0.28,0.27,-0.09999999400000001,REGULAR,AMD180713C00016500,USD,1531440000,0.386724882812499,True,0.28,1531244553,12789,-26.315788,16.5,call,4964,2,2018-07-12 17:00:00
17,0.11,0.1,-0.07,REGULAR,AMD180713C00017000,USD,1531440000,0.4101621484375,False,0.1,1531244548,10760,-41.17647,17.0,call,5351,2,2018-07-12 17:00:00
18,0.04,0.03,-0.04,REGULAR,AMD180713C00017500,USD,1531440000,0.437505625,False,0.03,1531244307,21978,-57.142853,17.5,call,451,2,2018-07-12 17:00:00
19,0.02,0.01,-0.02,REGULAR,AMD180713C00018000,USD,1531440000,0.500005,False,0.01,1531242630,3787,-66.66667,18.0,call,3188,2,2018-07-12 17:00:00
